age,city,city_home,district,educ,encouraged,family_in_city,female,income,kms_to_home,length_residence,married,minority,more_at_home_village,num_calls_to_prior_residence,owns_home,owns_village_property,participates,plan_to_live,pol_active_village,political_efficacy,political_interest,recommend_live,reghelp,trust_city_gov,trust_nat_gov
28,Greenville,4,28,0,1,3,1,800,90.66698349,6,1,0,4,2,1,0,6.584165915,50,0,2,1,1,1,1,2
34,Blueville,4,64,1,0,3,1,NA,180.8610426,20,1,0,3,21,1,0,6.586647897,20,0,1,2,0,1,1,1
22,Blueville,3,60,1,0,0,0,1000,200.979249,38,0,1,3,21,1,0,6.587606526,5,0,2,2,1,0,1,2
22,Blueville,4,2,1,0,3,1,1000,183.1914831,3,1,0,3,4,1,0,6.591223036,50,0,1,1,0,1,3,2
20,Blueville,4,3,1,1,0,0,1500,26.03871598,20,0,0,1,2,1,1,6.597649585,50,0,3,2,1,0,1,2
20,Greenville,4,41,0,0,0,0,600,40.09362406,19,0,1,3,2,1,0,6.601996352,50,0,4,1,1,1,2,2
18,Blueville,4,10,1,0,0,1,2000,228.6410732,20,0,1,3,4,1,0,6.603231079,100,0,1,1,0,0,2,2
18,Greenville,4,9,1,0,0,1,800,19.23499399,18,0,1,3,0,1,1,6.604286238,100,0,3,2,1,0,3,4
22,Greenville,4,65,1,0,0,0,800,122.8136384,22,0,0,3,7,1,1,6.604366629,78,0,4,2,1,1,2,4
27,Blueville,4,64,0,0,3,1,1000,197.8075923,15,1,0,3,4,1,1,6.616651396,45,0,2,1,1,1,2,2
26,Blueville,4,10,1,0,0,0,800,183.1178086,28,0,0,2,30,1,0,6.62067104,100,0,2,2,1,1,1,2
37,Greenville,4,26,1,0,3,0,1500,25.78961334,18,1,0,3,2,1,1,6.633026033,50,0,2,2,1,1,2,3
23,Blueville,4,45,0,1,3,1,1200,14.28134076,8,1,0,3,0,1,0,6.639714718,100,0,4,1,0,1,1,3
27,Blueville,4,16,1,1,0,0,NA,24.38070378,10,0,1,2,18,0,0,6.646089274,45,1,4,2,1,0,1,1
20,Blueville,4,14,1,0,0,1,1500,63.74054647,48,0,0,3,0,1,0,6.661913162,60,0,4,1,1,1,3,3
21,Blueville,4,31,1,0,0,0,1044.518739,173.2235964,13,0,0,4,30,0,1,6.668045937,100,0,1,2,0,1,3,3
47,Blueville,3,83,1,1,0,0,2000,170.6445064,18,1,0,4,35,1,1,6.670294953,60,0,4,2,0,0,2,4
28,Greenville,4,62,0,0,1,0,300,16.50455764,4,1,0,3,2,0,0,6.675495111,30,1,3,2,1,0,3,2
38,Blueville,4,55,0,0,3,1,900,13.60580425,8,1,0,3,21,0,1,6.680753216,40,0,4,1,1,0,1,2
38,Greenville,4,13,1,0,3,1,1400,24.46488304,18,1,0,3,2,1,0,6.692806541,100,0,3,1,1,1,2,2
28,Greenville,4,73,1,0,0,0,1000,3.707747302,17,0,0,2,5,1,1,6.696255769,65,0,2,2,1,1,4,4
55,Greenville,4,25,0,1,3,0,1500,27.30077698,18,1,1,3,3,1,1,6.698767876,50,0,2,2,1,0,1,2
27,Greenville,4,11,0,1,1,1,200,14.67799555,3,1,1,3,2,0,0,6.70554264,20,0,2,1,1,1,3,3
31,Blueville,4,83,1,1,3,1,800,62.54654686,12,1,0,4,21,1,0,6.708305677,10,0,2,1,1,1,4,3
26,Blueville,4,2,1,0,3,1,1500,46.31527946,8,1,0,3,4,1,0,6.713318519,40,0,1,1,1,1,2,2
29,Blueville,4,67,0,0,3,1,800,108.9732711,9,1,0,4,0,1,0,6.718042666,40,0,3,1,1,1,2,2
23,Blueville,4,3,1,1,3,1,500,13.71273553,28,1,0,3,3,1,1,6.718429084,40,0,2,1,0,1,3,4
20,Greenville,3,4,1,0,0,1,NA,14.93973775,3,0,1,4,1,1,0,6.719290201,50,0,2,1,0,1,1,1
23,Greenville,4,11,0,1,0,0,NA,59.7038962,18,0,1,3,2,1,0,6.719683386,40,0,2,2,1,0,1,1
20,Blueville,4,24,1,1,0,1,1800,132.6213926,20,0,0,3,5,1,1,6.72317319,10,0,1,2,1,1,2,4
70,Greenville,4,62,0,0,0,1,300,56.38177867,20,0,0,4,2,0,1,6.724759999,50,0,2,2,0,1,3,4
24,Greenville,4,46,1,0,3,0,500,88.92043036,18,1,0,3,0,1,0,6.726479621,5,0,2,1,1,1,2,3
22,Blueville,4,10,1,0,3,1,800,197.5599262,8,1,0,2,21,1,0,6.730705053,100,0,3,2,1,1,1,3
23,Blueville,4,19,0,1,1,0,1500,247.0189657,23,1,0,3,5,1,1,6.733049635,35,0,1,1,1,1,2,2
38,Blueville,4,20,0,0,3,0,1200,217.6573438,12,1,0,3,1,0,1,6.735036634,60,0,2,2,1,0,3,4
31,Greenville,4,70,0,1,3,1,500,4.385020642,15,1,1,3,1,0,0,6.737825606,100,1,3,2,1,1,1,2
20,Blueville,4,54,1,1,0,1,800,26.41174243,18,0,0,1,5,0,0,6.739369889,50,0,4,1,1,1,2,4
30,Blueville,4,63,1,0,3,0,1500,13.44879414,34,1,0,4,12,1,0,6.741911117,70,0,3,1,0,1,1,3
67,Greenville,4,11,0,1,1,1,600,16.63035296,16,1,0,2,2,1,0,6.741982066,40,0,4,1,1,1,2,3
21,Blueville,3,2,1,0,0,0,1500,128.9242915,22,0,0,1,17,0,0,6.745857937,5,0,2,2,1,1,2,4
24,Blueville,4,16,1,1,3,1,1000,180.6608954,19,1,0,3,2,1,0,6.750327469,40,0,3,1,0,1,2,3
33,Blueville,4,10,0,0,3,1,1200,181.683239,12,1,0,3,8,1,1,6.751465358,60,0,1,1,1,1,2,2
20,Blueville,4,17,1,1,0,0,800,262.9967435,20,0,0,4,14,0,0,6.751602702,40,0,2,2,0,1,1,2
29,Greenville,3,4,0,0,3,0,800,38.62592158,23,1,0,3,0,1,0,6.759151555,12,0,2,1,1,1,2,3
36,Blueville,4,60,0,0,3,0,1000,340.7111592,12,1,0,2,21,1,0,6.760054632,60,0,2,2,1,1,2,4
19,Blueville,4,10,1,0,0,1,1000,181.3850934,15,0,0,4,21,0,0,6.760759498,60,0,3,1,1,1,1,3
38,Blueville,3,35,0,0,1,0,1500,184.9723754,3,1,0,3,3,1,0,6.767185323,35,1,1,2,0,1,3,2
45,Greenville,4,28,0,1,3,1,1300,79.87815981,19,1,1,4,1,1,0,6.768798633,50,1,3,1,1,1,2,2
47,Greenville,4,44,0,0,3,0,NA,15.18067859,20,1,1,3,4,0,0,6.770856299,10,1,2,2,0,1,3,1
21,Greenville,4,4,1,0,3,1,700,90.6925349,21,1,0,2,7,0,0,6.783976342,60,0,3,1,1,1,3,4
27,Blueville,4,23,1,1,3,1,1200,132.6868145,8,1,0,4,14,1,1,6.784944891,50,0,4,1,1,1,1,3
62,Greenville,4,25,1,1,3,0,1000,36.87728936,2,1,0,4,1,1,0,6.788746053,90,1,4,2,1,0,2,2
38,Greenville,4,65,0,0,3,0,600,88.1928374,10,1,0,2,1,0,0,6.789066911,55,1,3,2,1,1,1,3
38,Greenville,4,26,1,0,3,1,1200,5.400899045,15,1,1,2,3,1,0,6.803253868,35,0,3,2,1,1,3,3
32,Blueville,4,51,0,1,3,1,1000,127.339309,10,1,0,3,4,1,1,6.807475247,25,0,1,1,0,1,2,2
33,Greenville,4,4,0,0,3,0,1000,90.6823819,5,1,0,3,1,1,1,6.817992712,60,1,3,2,0,1,1,3
20,Blueville,4,10,1,0,0,0,1500,56.10998331,20,0,0,3,5,1,0,6.818973947,100,0,1,1,1,1,2,2
31,Greenville,4,81,1,0,3,1,400,23.87908604,18,1,1,3,7,0,0,6.819044087,68,0,1,1,1,1,4,4
28,Greenville,4,86,1,0,3,1,500,16.01277608,8,1,1,3,4,0,1,6.821916751,70,1,2,1,1,1,3,2
35,Blueville,4,20,1,0,3,0,1000,80.75666341,4,1,0,2,30,1,0,6.823102629,60,0,2,2,0,0,3,4
28,Blueville,4,45,0,1,3,1,800,77.95014251,18,1,0,3,5,1,1,6.824500075,50,0,4,1,1,0,3,4
32,Greenville,4,58,0,1,3,1,1200,25.833921,20,1,1,4,0,1,0,6.826640997,50,0,3,1,1,1,2,2
21,Blueville,4,83,1,1,0,0,900,169.1913941,20,0,0,3,4,1,0,6.82957653,12,0,1,1,0,1,2,2
21,Greenville,4,26,1,0,0,1,1500,21.22213071,19,0,0,1,3,1,0,6.833226058,68,0,2,1,1,0,1,2
19,Blueville,3,7,1,0,0,0,1200,111.1384103,19,0,0,4,14,1,1,6.83322927,40,0,3,1,1,1,1,4
31,Greenville,4,33,1,1,3,1,1300,43.68908321,10,1,1,2,2,0,1,6.833275975,40,0,2,2,1,1,4,4
18,Greenville,4,70,0,1,0,1,NA,20.28653628,38,0,1,2,1,0,0,6.837470128,100,0,3,1,1,1,2,1
35,Blueville,4,24,0,1,0,0,800,130.5819349,18,1,0,3,14,1,1,6.838025861,20,1,1,2,1,1,3,4
19,Blueville,3,54,1,1,0,0,NA,63.6561313,28,0,0,3,21,1,0,6.848375401,35,0,1,1,0,1,2,1
22,Blueville,4,83,1,1,0,0,2500,214.6640686,20,0,0,3,3,1,0,6.850788804,60,0,1,1,1,1,2,2
26,Blueville,4,7,1,0,0,1,1000,113.3124625,18,1,0,4,3,1,1,6.851356714,30,0,4,1,0,1,2,2
37,Greenville,4,58,0,1,3,0,1500,16.72051856,23,1,0,1,1,1,0,6.851384461,60,0,4,1,1,0,4,4
44,Greenville,4,65,1,0,3,0,1800,20.4239557,16,1,0,1,0,1,0,6.855364412,55,0,4,2,1,1,4,4
30,Greenville,4,86,0,0,3,1,500,16.04758795,10,1,1,3,4,0,0,6.858959142,50,0,2,1,1,1,2,3
20,Blueville,4,43,0,0,1,1,NA,7.794837344,18,1,1,4,7,1,1,6.868300231,45,0,2,1,1,1,3,1
27,Blueville,3,37,1,0,2,1,1200,253.2871064,10,1,0,1,4,0,0,6.871350362,20,0,2,1,0,1,3,4
25,Blueville,4,45,0,1,3,0,500,14.30602334,15,1,1,4,10,1,0,6.874826061,40,1,1,2,1,0,2,4
48,Blueville,4,66,1,1,3,0,600,26.75669441,18,1,1,3,12,1,1,6.885325498,52,0,4,2,0,1,3,4
29,Greenville,4,6,0,1,3,1,900,2.389709985,7,1,0,1,2,1,0,6.886067566,100,0,2,2,1,0,1,3
19,Blueville,4,45,1,1,0,0,1200,209.1507831,18,0,0,3,3,1,0,6.892064121,15,0,2,2,1,1,2,2
22,Greenville,4,28,0,1,1,1,1000,100.7138086,8,1,0,4,0,1,0,6.894989339,60,0,2,1,1,1,3,3
28,Greenville,4,70,0,1,3,1,650,20.28465781,21,1,1,1,1,0,0,6.896435643,20,0,3,1,1,1,2,3
38,Greenville,4,73,0,0,3,0,800,19.1923348,18,1,0,4,0,1,0,6.906883503,50,0,3,2,1,1,2,2
38,Greenville,4,32,1,0,3,1,700,1.883002442,14,1,0,4,7,1,0,6.907936656,90,0,2,2,1,0,2,2
60,Greenville,4,4,0,0,3,0,800,19.73924994,38,1,0,2,1,1,1,6.910258468,70,0,2,2,0,1,4,4
20,Blueville,4,3,1,1,3,1,2500,6.971499132,34,1,0,3,5,1,0,6.924347789,40,0,3,1,1,1,2,3
42,Blueville,4,10,1,0,3,1,1500,25.00255286,20,1,0,3,5,1,0,6.927050988,60,0,1,1,1,1,2,2
63,Greenville,4,12,0,0,3,0,1000,5.16354483,30,1,0,3,0,0,0,6.934951982,50,1,2,1,1,1,1,2
38,Blueville,4,55,0,0,3,1,NA,180.5030902,16,1,0,4,7,1,1,6.938813062,100,0,4,1,1,0,4,1
24,Blueville,3,45,1,1,3,1,1200,54.31905455,20,1,0,3,5,1,0,6.942023021,10,0,2,1,1,1,3,2
45,Greenville,4,75,1,1,3,0,NA,20.22961597,27,1,0,1,3,1,0,6.942447616,60,0,2,2,1,1,1,1
29,Blueville,4,72,1,1,3,1,1200,129.4938697,2,1,0,3,7,1,1,6.94758963,10,0,2,1,0,1,3,3
41,Greenville,4,21,1,1,3,0,1000,46.84318295,20,1,0,2,0,1,0,6.948108899,60,0,2,2,0,0,3,2
28,Greenville,4,4,1,0,3,1,1200,22.13793452,10,1,1,3,1,1,0,6.949439792,50,0,3,1,1,1,3,3
20,Blueville,4,45,1,1,0,0,700,30.1043511,15,0,0,3,3,1,1,6.951757392,50,0,2,2,1,1,3,2
34,Greenville,4,5,0,1,3,1,1000,16.00916519,20,1,0,4,1,0,0,6.954842591,40,0,2,1,1,1,3,3
21,Blueville,4,84,1,0,0,0,2000,77.5686569,30,0,0,3,4,1,0,6.955524125,60,0,1,1,1,1,2,2
38,Greenville,4,13,1,0,3,1,500,0.973552541,22,1,0,2,1,0,0,6.960124102,65,0,3,1,1,1,2,3
23,Blueville,4,7,1,0,0,1,1000,164.265347,23,0,0,1,4,1,0,6.962336955,5,0,1,2,0,0,2,4
21,Greenville,4,5,1,1,3,0,NA,16.00119669,20,1,1,4,2,0,1,6.963279578,80,0,1,1,1,0,1,1
23,Blueville,4,23,1,1,0,0,1000,182.0456606,11,1,0,3,20,1,0,6.97194652,50,0,1,3,1,0,2,4
41,Blueville,4,45,1,1,3,0,1000,25.38857725,13,1,0,3,4,1,1,6.973036503,50,0,4,2,1,0,2,3
23,Blueville,4,10,1,0,0,1,1000,48.89569078,20,0,0,3,12,1,0,6.97539679,60,0,3,2,1,0,1,3
32,Greenville,3,25,1,1,3,0,1200,43.47161201,18,1,0,4,3,1,1,6.97724348,30,0,2,2,1,0,2,3
20,Blueville,4,16,1,1,0,0,1000,116.5156174,16,0,0,3,5,1,0,6.983841153,40,0,3,2,0,1,3,4
45,Greenville,4,87,0,1,3,1,NA,16.39614821,18,1,0,4,0,0,0,6.988065968,40,1,1,1,1,1,1,1
40,Greenville,4,5,0,1,3,0,NA,16.00210594,26,1,0,3,2,0,1,6.995497884,30,1,1,2,1,0,1,1
22,Blueville,4,10,1,0,0,0,1000,29.97404757,4,0,0,4,21,1,0,7.009492742,10,0,2,1,1,1,3,4
39,Greenville,4,32,0,0,2,1,300,16.3681241,8,0,0,1,1,0,0,7.010590162,50,1,3,2,1,0,2,3
20,Blueville,4,45,1,1,3,0,100,9.21594866,20,1,0,3,7,1,0,7.028142644,40,0,2,2,1,1,3,4
45,Blueville,3,45,0,1,3,1,800,23.98212827,5,1,0,3,2,1,0,7.029190865,40,1,2,2,1,1,2,3
32,Greenville,4,38,0,1,3,1,800,4.969199088,7,1,0,3,2,0,0,7.03678921,100,0,3,1,1,1,2,2
39,Greenville,4,57,1,0,3,0,600,16.20261686,15,1,0,2,2,0,1,7.037095801,100,1,2,2,1,1,2,2
32,Blueville,4,10,0,0,3,0,1000,84.84064808,20,1,0,4,21,0,0,7.041538901,50,0,2,1,0,0,2,4
22,Blueville,4,43,1,0,3,1,1500,185.6598323,7,1,1,4,10,0,0,7.049011035,25,0,4,1,1,1,3,3
37,Blueville,4,16,0,1,3,1,1000,171.2188026,8,1,0,3,2,1,0,7.050652437,40,0,4,1,1,1,2,2
33,Greenville,4,26,1,0,3,1,1000,108.8944117,16,1,0,3,0,1,0,7.051619869,50,0,2,2,0,0,3,4
18,Blueville,4,37,1,0,3,1,100,263.9953403,19,1,0,1,0,1,0,7.052104356,50,0,1,2,0,1,3,2
52,Greenville,4,47,0,0,3,0,900,18.97688143,15,1,0,3,2,1,1,7.058369942,48,1,2,2,1,1,2,2
34,Greenville,2,85,1,1,2,1,1000,25.77319425,16,1,0,4,0,0,0,7.061402818,30,1,2,2,0,1,2,3
21,Blueville,3,20,1,0,0,0,1500,163.9272406,15,0,0,3,2,1,0,7.062952694,80,0,3,2,1,1,3,4
26,Greenville,4,58,0,1,0,0,600,4.695536748,20,0,1,4,0,0,0,7.06773971,50,0,4,2,1,0,3,4
19,Blueville,3,45,1,1,0,0,1000,117.2966599,30,0,0,3,4,1,1,7.077965528,70,1,3,2,0,1,2,4
23,Blueville,4,55,1,0,0,0,800,13.60982435,20,0,0,3,4,1,0,7.08231599,100,0,1,1,1,1,2,2
19,Greenville,4,11,1,1,1,0,500,14.67840482,16,1,0,3,2,1,1,7.083386093,40,0,4,1,1,0,2,2
36,Blueville,4,10,1,0,3,1,1000,132.503249,3,1,0,3,7,1,1,7.087784439,100,0,1,1,1,1,2,2
21,Blueville,4,45,1,1,3,1,NA,150.2949247,19,1,0,3,7,0,1,7.091245631,100,0,4,1,1,1,2,1
25,Greenville,4,9,1,0,3,1,600,3.946637062,15,1,1,2,2,1,0,7.092827072,48,1,2,2,1,0,2,2
23,Greenville,3,13,0,0,3,0,200,16.06036507,24,1,1,2,7,0,0,7.094015435,20,0,3,1,1,1,2,3
19,Greenville,4,9,1,0,0,0,600,22.18985476,18,0,1,1,0,1,1,7.094699956,50,0,4,2,1,1,2,4
22,Blueville,3,54,1,1,0,0,NA,42.11970267,21,0,0,1,21,0,0,7.103239641,6,0,4,1,0,1,2,1
35,Blueville,4,7,1,0,3,1,1800,127.6652644,10,1,0,3,7,1,1,7.110871246,30,0,1,2,1,1,3,4
38,Blueville,3,19,0,1,3,0,1000,61.86354262,13,1,0,3,5,1,1,7.111033623,50,0,1,1,1,1,2,2
20,Blueville,4,19,1,1,0,1,1000,27.00902256,20,0,0,3,14,1,0,7.112743629,3,0,2,1,0,1,2,4
18,Blueville,4,29,1,1,0,1,700,128.4122448,20,0,0,4,2,1,0,7.114895544,100,0,4,1,0,1,3,2
51,Blueville,4,51,0,1,3,1,900,117.9830849,29,1,0,4,0,1,1,7.118637277,20,0,4,1,1,0,1,3
25,Blueville,4,24,1,1,3,1,1100,30.37149045,21,1,0,4,14,0,0,7.12580426,10,0,4,1,1,1,3,3
28,Greenville,4,85,1,1,3,1,1700,15.70628291,1,1,0,1,0,1,0,7.125948764,40,0,4,1,1,1,4,4
48,Blueville,4,10,1,0,2,1,800,45.84744003,28,0,0,3,21,1,0,7.135742319,60,0,2,2,1,0,2,3
33,Blueville,4,64,0,0,3,1,300,63.74287167,20,1,1,4,21,1,1,7.143155953,30,0,1,2,1,1,1,3
26,Greenville,4,65,1,0,0,1,500,88.20555781,15,1,0,3,0,1,0,7.147612845,60,0,2,2,0,0,2,4
27,Greenville,4,46,0,0,3,1,600,3.787023801,5,1,1,3,0,0,0,7.150475258,45,0,4,1,1,1,2,4
31,Greenville,4,85,1,1,0,0,500,23.02702206,7,0,0,1,7,0,1,7.153400335,100,1,3,3,1,1,2,4
30,Blueville,4,23,0,1,3,1,700,127.426659,6,1,0,1,14,1,0,7.155765003,70,0,4,1,1,0,3,4
67,Greenville,4,26,0,0,2,0,1200,19.32757075,14,0,0,3,0,1,0,7.16215683,30,1,2,2,1,1,4,4
43,Greenville,4,74,0,1,3,0,600,16.53304886,4,1,0,3,3,0,0,7.164231266,30,1,3,2,1,0,1,2
19,Greenville,4,5,1,1,3,1,NA,16.00575826,18,1,0,4,0,0,0,7.180909188,60,0,2,1,1,1,3,1
34,Greenville,4,47,1,0,3,0,600,10.16749677,18,1,0,4,6,1,0,7.185579478,50,1,2,1,1,1,1,2
24,Greenville,4,5,1,1,3,0,600,16.00948196,20,1,0,3,0,0,0,7.18608164,50,1,2,1,1,1,1,4
49,Greenville,4,28,0,1,3,1,1200,90.67520361,20,1,0,3,2,1,1,7.189449629,30,0,2,2,1,0,3,4
27,Blueville,4,45,1,1,3,0,800,27.5710092,15,1,0,4,7,1,0,7.190293998,15,0,4,1,1,1,3,4
52,Greenville,4,58,0,1,3,1,1200,20.13142907,33,1,0,1,0,1,0,7.19113833,40,0,3,1,1,1,3,3
27,Greenville,4,59,0,1,3,1,NA,16.01737713,12,1,1,2,2,0,0,7.2056975,40,0,1,1,0,1,4,1
21,Greenville,4,85,1,1,1,1,600,17.01433984,15,1,0,2,1,0,0,7.208416909,100,0,3,2,0,0,1,3
19,Greenville,4,9,1,0,0,1,700,104.5838143,14,0,1,2,2,1,0,7.212706584,50,0,3,2,1,1,2,3
39,Blueville,4,23,0,1,3,0,700,132.6836929,1,1,0,1,14,1,0,7.221472929,100,0,4,1,1,0,3,4
45,Greenville,4,46,1,0,3,0,1000,20.6666363,27,1,0,3,4,0,1,7.226508932,45,0,2,1,1,1,4,4
20,Blueville,4,3,1,1,3,1,600,42.28635614,17,1,0,1,5,1,0,7.229391097,50,0,4,1,1,1,3,4
42,Greenville,4,73,0,0,3,0,800,3.712793786,19,1,1,3,4,1,0,7.229888887,100,0,2,1,1,1,2,2
21,Blueville,4,10,1,0,0,1,1500,56.10536884,32,0,0,4,21,1,0,7.231999984,50,0,2,2,1,1,2,3
22,Blueville,4,50,1,0,0,1,NA,47.01297824,33,0,0,2,25,1,0,7.234577111,55,0,3,1,1,1,1,1
42,Blueville,4,24,0,1,3,1,6000,88.42850253,12,1,0,4,0,1,0,7.235290355,60,1,4,1,1,1,2,2
27,Greenville,4,13,1,0,0,0,1200,20.07097134,18,0,0,3,2,1,1,7.235965854,70,0,2,2,0,0,2,4
55,Greenville,4,41,0,0,3,0,500,20.83641028,38,1,1,3,1,0,0,7.237896338,50,0,2,2,1,0,3,3
62,Greenville,4,80,1,1,2,0,3500,20.34316825,23,0,0,3,0,1,1,7.238415545,100,1,3,1,1,1,4,4
21,Greenville,4,58,1,1,3,0,1000,4.691562163,15,1,1,4,0,1,0,7.248954066,70,0,2,2,1,1,2,3
27,Greenville,4,73,0,0,3,1,900,22.7118671,2,1,0,3,3,0,0,7.249370215,66,1,2,1,1,0,3,3
20,Blueville,4,43,1,0,0,0,500,8.625836872,21,0,0,3,25,1,1,7.262690821,28,0,3,3,1,1,2,3
25,Blueville,4,72,1,1,3,1,800,263.1291617,2,1,1,4,7,1,1,7.263744792,74,0,1,2,1,0,1,4
21,Greenville,4,57,0,0,0,0,500,16.13247897,12,0,1,2,1,0,0,7.26375571,100,0,3,2,1,1,2,2
27,Greenville,4,46,1,0,3,1,NA,48.30492894,9,1,0,3,3,1,0,7.269764333,45,0,2,1,1,0,1,1
23,Greenville,4,68,1,1,0,0,NA,23.56817137,3,0,1,3,7,1,0,7.301911149,100,0,4,2,1,0,3,1
28,Blueville,3,16,1,1,3,1,900,44.0176059,20,1,0,3,7,1,0,7.308725727,100,0,2,2,1,0,2,2
58,Greenville,4,32,1,0,3,0,1500,16.29912251,3,1,0,4,4,1,1,7.308858192,50,0,3,2,1,1,1,4
20,Greenville,4,86,1,0,0,0,1100,16.04601672,15,0,1,1,7,1,0,7.327556685,60,0,1,1,1,1,3,2
38,Greenville,3,28,0,1,3,1,700,99.846976,28,1,0,3,2,1,1,7.328547664,20,1,1,1,1,1,2,3
21,Greenville,4,69,0,1,0,0,600,5.995392665,13,1,1,1,7,1,0,7.335727896,50,0,2,1,0,1,2,4
23,Blueville,4,16,0,1,0,0,800,44.02525561,18,0,0,3,3,0,0,7.336502313,100,0,1,2,0,0,2,2
25,Blueville,4,50,1,0,2,0,1500,132.6625997,10,1,0,3,20,0,0,7.340442907,100,0,2,2,1,1,2,3
23,Greenville,4,70,0,1,2,1,600,32.20628329,16,1,1,2,2,0,0,7.344229933,100,1,3,2,1,0,1,2
38,Greenville,4,74,0,1,3,0,600,21.76437514,21,1,1,1,0,0,0,7.346647151,30,0,3,1,1,1,3,4
33,Greenville,4,11,0,1,3,1,1200,22.2121823,8,1,1,1,1,1,0,7.350009602,70,0,2,2,0,1,2,2
25,Greenville,4,81,1,0,3,1,600,16.25295785,14,1,0,2,2,1,0,7.351389164,10,0,2,2,1,0,1,2
23,Blueville,3,60,1,0,0,1,1000,151.103687,23,0,0,3,7,1,1,7.370083154,0,0,4,1,1,0,2,2
24,Blueville,4,16,1,1,3,1,1500,44.02766806,5,1,0,4,14,0,0,7.391662008,100,0,2,1,1,1,1,3
18,Blueville,4,18,1,1,0,1,1400,48.20256982,40,0,0,2,0,1,0,7.391892642,20,0,3,2,1,1,3,3
25,Blueville,4,10,1,0,0,0,800,38.67083832,28,0,0,2,30,1,0,7.396766908,50,0,3,2,1,0,3,3
43,Greenville,4,26,0,0,3,0,900,15.81973449,26,1,0,3,0,1,0,7.396866789,40,0,2,2,1,0,4,4
19,Blueville,4,35,1,0,0,0,950,133.9599383,15,0,0,1,5,1,0,7.398546638,60,0,4,2,1,1,4,4
41,Greenville,4,52,1,1,3,0,NA,32.05703219,29,1,0,3,2,1,0,7.423431244,50,0,2,3,1,1,3,1
46,Greenville,4,26,1,0,0,0,800,19.38027066,15,1,0,3,2,1,0,7.43016812,40,1,2,2,1,0,2,3
48,Greenville,4,69,0,1,3,1,NA,6.007729029,20,1,1,3,0,1,0,7.430345883,50,1,2,1,1,1,2,1
28,Blueville,4,64,1,0,3,0,1000,74.53991809,16,1,0,3,4,1,0,7.434478883,20,0,4,2,1,1,2,4
27,Blueville,4,60,0,0,0,1,900,192.5043241,15,0,0,1,4,1,0,7.437536936,70,0,3,1,1,1,3,4
39,Greenville,4,32,1,0,3,1,1000,44.26215642,6,1,0,2,1,1,1,7.43864505,40,0,1,2,1,0,3,4
60,Greenville,4,41,1,0,2,0,500,24.24921264,33,0,0,3,0,0,0,7.43979915,30,0,2,2,1,0,3,3
35,Blueville,4,23,0,1,3,1,1000,182.0448456,38,1,0,4,7,1,0,7.441126037,40,1,2,1,1,0,3,4
19,Blueville,4,72,1,1,0,0,1500,104.005594,19,0,0,3,2,1,0,7.469188838,100,0,4,2,1,0,1,4
30,Greenville,4,41,0,0,3,1,750,24.29110895,17,1,1,2,4,0,0,7.477443032,30,0,2,1,1,0,2,4
22,Blueville,4,43,1,0,0,1,700,109.3611546,15,0,0,1,7,1,0,7.477982314,30,0,4,1,1,1,3,2
52,Greenville,4,86,0,0,3,0,1200,19.11556785,17,1,0,1,4,1,0,7.485290141,30,0,3,2,0,0,3,2
20,Greenville,4,65,1,0,0,1,500,4.945667207,20,0,0,1,0,1,0,7.486320943,70,0,4,2,0,1,2,4
22,Greenville,4,69,0,1,3,1,600,16.04518902,5,1,1,3,4,1,0,7.489939824,60,0,2,2,1,1,2,2
27,Greenville,4,28,1,1,3,0,1200,100.7106291,22,1,0,3,2,1,0,7.510883605,100,0,3,2,1,1,1,2
54,Greenville,3,5,0,1,2,1,800,19.5956889,20,0,0,2,0,0,0,7.520160042,50,0,2,1,1,1,1,2
50,Greenville,4,59,0,1,2,1,600,16.0230284,19,0,0,1,0,0,0,7.521646993,60,0,4,1,0,1,3,4
28,Blueville,4,7,0,0,3,1,800,120.8887739,29,1,0,1,7,1,0,7.524118456,50,0,4,1,1,1,3,4
19,Blueville,4,43,1,0,0,0,1500,127.7754309,13,0,0,3,7,1,0,7.524877578,40,1,4,2,1,0,4,3
22,Greenville,4,65,1,0,0,0,1000,107.2354488,15,0,0,3,2,1,1,7.524945471,50,0,4,2,1,1,2,4
19,Greenville,4,46,1,0,0,0,600,51.00728209,2,0,0,3,4,1,0,7.52546623,100,0,2,2,1,1,3,3
48,Greenville,3,59,0,1,3,0,600,4.632459092,5,1,0,3,0,0,1,7.527755918,40,0,3,1,1,0,3,4
19,Blueville,4,10,1,0,0,0,1000,100.3139919,33,0,0,3,14,1,0,7.530820696,80,0,4,1,1,1,1,3
30,Blueville,4,10,1,0,3,0,1000,37.40488068,6,1,0,3,4,1,1,7.535683755,40,0,1,1,0,0,2,2
42,Greenville,2,4,0,0,3,0,900,17.01767992,38,1,0,4,2,0,0,7.53698348,2,1,2,1,1,0,2,4
25,Blueville,4,23,1,1,3,0,600,127.4255491,17,1,0,1,28,1,0,7.539279011,20,0,4,1,1,1,2,3
31,Greenville,4,75,1,1,3,0,NA,7.332725815,3,1,0,3,4,0,1,7.543955611,63,1,2,2,1,0,3,1
23,Greenville,4,11,1,1,0,1,1200,14.67882786,18,0,1,3,4,1,0,7.559160952,40,0,2,1,1,1,3,3
39,Greenville,4,26,1,0,3,1,1000,5.393801568,15,1,1,3,2,1,0,7.567640577,50,0,4,2,1,1,2,2
